iter	Passed	Remaining
372	13089	22002
373	13128	21974
374	13169	21949
375	13212	21927
376	13260	21912
377	13308	21899
378	13353	21879
379	13398	21860
380	13439	21834
381	13480	21808
382	13518	21777
383	13570	21768
384	13609	21739
385	13650	21713
386	13689	21683
387	13729	21656
388	13767	21623
389	13804	21592
390	13843	21562
391	13875	21521
392	13912	21488
393	13954	21462
394	13991	21429
395	14027	21395
396	14064	21363
397	14099	21327
398	14149	21312
399	14188	21282
400	14249	21285
401	14286	21251
402	14319	21212
403	14353	21175
404	14392	21143
405	14434	21118
406	14478	21094
407	14524	21074
408	14561	21040
409	14613	21029
410	14650	20995
411	14685	20959
412	14724	20927
413	14762	20895
414	14808	20875
415	14848	20845
416	14885	20811
417	14922	20776
418	14965	20751
419	15003	20719
420	15042	20687
421	15080	20655
422	15122	20628
423	15161	20596
424	15222	20595
425	15257	20558
426	15310	20545
427	15343	20506
428	15378	20468
429	15412	20430
430	15448	20394
431	15481	20355
432	15515	20316
433	15555	20286
434	15593	20253
435	15631	20220
436	15665	20181
437	15699	20143
438	15735	20108
439	15771	20073
440	15807	20037
441	15841	19998
442	15877	19963
443	15910	19923
444	15945	19887
445	15994	19868
446	16029	19830
447	16065	19794
448	16106	19765
449	16142	19730
450	16178	19694
451	16218	19662
452	16259	19633
453	16297	19599
454	16333	19563
455	16373	19533
456	16416	19506
457	16456	19475
458	16493	19439
459	16525	19399
460	16558	19360
461	16592	19322
462	16628	19286
463	16666	19253
464	16699	19212
465	16734	19176
466	16770	19140
467	16805	19104
468	16843	19069
469	16878	19032
470	16913	18995
471	16952	18964
472	16998	18938
473	17038	18907
474	17075	18872
475	17139	18867
476	17177	18833
477	17219	18804
478	17260	18773
479	17298	18740
480	17341	18711
481	17385	18684
482	17426	18653
483	17465	18620
484	17503	18586
485	17550	18561
486	17594	18533
487	17634	18501
488	17676	18472
489	17737	18461
490	17784	18436
491	17818	18398
492	17856	18363
493	17891	18326
494	17933	18295
495	17977	18267
496	18035	18253
497	18075	18220
498	18115	18188
499	18154	18154
500	18197	18124
501	18235	18090
502	18273	18055
503	18312	18021
504	18348	17985
505	18393	17957
506	18434	17925
507	18480	17898
508	18543	17887
509	18590	17861
510	18637	17835
511	18672	17796
512	18709	17761
513	18742	17721
514	18780	17686
515	18833	17665
516	18882	17640
517	18916	17601
518	18954	17566
519	18993	17532
520	19037	17503
521	19074	17466
522	19107	17426
523	19141	17387
524	19179	17352
525	19218	17318
526	19255	17282
527	19290	17244
528	19323	17204
529	19358	17166
530	19396	17131
531	19429	17092
532	19467	17057
533	19505	17021
534	19539	16983
535	19575	16945
536	19632	16926
537	19679	16899
538	19718	16864
539	19754	16828
540	19789	16790
541	19826	16753
542	19861	16715
543	19896	16678
544	19947	16653
545	19982	16615
546	20019	16579
547	20060	16546
548	20100	16512
549	20137	16475
550	20180	16444
551	20220	16410
552	20256	16373
553	20292	16336
554	20329	16300
555	20367	16264
556	20403	16227
557	20439	16190
558	20477	16154
559	20517	16120
560	20555	16085
561	20590	16047
562	20623	16008
563	20662	15972
564	20706	15941
565	20742	15904
566	20777	15867
567	20814	15830
568	20851	15794
569	20885	15756
570	20923	15720
571	20962	15685
572	21001	15650
573	21040	15615
574	21093	15590
575	21144	15564
576	21183	15530
577	21227	15498
578	21267	15463
579	21308	15430
580	21348	15395
581	21388	15361
582	21427	15326
583	21480	15300
584	21522	15268
585	21559	15231
586	21591	15191
587	21631	15156
588	21671	15121
589	21705	15083
590	21741	15046
591	21780	15010
592	21820	14976
593	21859	14940
594	21899	14906
595	21941	14873
596	21977	14835
597	22016	14800
598	22050	14761
599	22101	14734
600	22136	14696
601	22171	14658
602	22209	14621
603	22244	14584
604	22280	14546
605	22319	14511
606	22358	14475
607	22393	14438
608	22437	14405
609	22476	14370
610	22515	14334
611	22558	14301
612	22599	14267
613	22636	14231
614	22672	14193
615	22722	14164
616	22759	14128
617	22796	14091
618	22831	14052
619	22867	14015
620	22899	13975
621	22937	13939
622	22975	13903
623	23021	13871
624	23056	13834
625	23103	13802
626	23140	13765
627	23180	13731
628	23224	13698
629	23262	13662
630	23298	13624
631	23334	13587
632	23374	13551
633	23410	13514
634	23452	13480
635	23490	13444
636	23529	13408
637	23571	13374
638	23622	13345
639	23667	13313
640	23703	13275
641	23738	13237
642	23776	13201
643	23817	13165
644	23856	13130
645	23893	13093
646	23935	13059
647	23971	13021
648	24009	12984
649	24045	12947
650	24081	12910
651	24130	12879
652	24169	12843
653	24221	12814
654	24266	12781
655	24304	12744
656	24341	12707
657	24379	12671
658	24416	12634
659	24452	12596
660	24488	12558
661	24526	12522
662	24564	12485
663	24623	12459
664	24672	12428
665	24714	12394
666	24755	12359
667	24792	12321
668	24830	12285
669	24882	12255
670	24921	12219
671	24961	12183
672	25000	12147
673	25049	12115
674	25085	12078
675	25132	12045
676	25172	12009
677	25211	11973
678	25264	11943
679	25305	11908
680	25339	11869
681	25374	11831
682	25412	11794
683	25449	11757
684	25484	11719
685	25522	11682
686	25557	11643
687	25595	11607
688	25634	11571
689	25670	11533
690	25709	11496
691	25749	11460
692	25786	11423
693	25820	11384
694	25858	11347
695	25893	11309
696	25927	11271
697	25965	11234
698	26003	11197
699	26043	11161
700	26080	11124
701	26117	11086
702	26207	11071
703	26244	11034
704	26284	10998
705	26319	10960
706	26355	10922
707	26395	10886
708	26430	10848
709	26468	10811
710	26504	10773
711	26542	10736
712	26579	10698
713	26629	10666
714	26666	10629
715	26713	10595
716	26748	10557
717	26783	10519
718	26817	10480
719	26853	10443
720	26892	10406
721	26932	10370
722	26971	10333
723	27011	10297
724	27046	10258
725	27082	10221
726	27116	10182
727	27152	10144
728	27233	10123
729	27271	10086
730	27312	10050
731	27350	10013
732	27390	9977
733	27428	9940
734	27483	9909
735	27528	9874
736	27570	9838
737	27630	9809
738	27678	9775
739	27720	9739
740	27768	9706
741	27803	9667
742	27852	9633
743	27906	9602
744	27949	9566
745	27992	9531
746	28027	9492
747	28064	9454
748	28105	9418
749	28143	9381
750	28189	9346
751	28247	9315
752	28319	9289
753	28356	9251
754	28391	9213
755	28428	9175
756	28464	9137
757	28501	9099
758	28538	9061
759	28573	9023
760	28610	8985
761	28655	8950
762	28690	8911
763	28737	8876
764	28772	8838
765	28806	8799
766	28852	8764
767	28890	8727
768	28929	8690
769	28970	8653
770	29009	8616
771	29051	8579
772	29105	8547
773	29153	8512
774	29194	8475
775	29245	8442
776	29285	8405
777	29322	8367
778	29356	8328
779	29391	8290
780	29426	8251
781	29464	8214
782	29502	8176
783	29539	8138
784	29574	8099
785	29614	8062
786	29651	8025
787	29690	7987
788	29738	7952
789	29777	7915
790	29824	7880
791	29866	7843
792	29921	7810
793	29970	7775
794	30020	7741
795	30061	7704
796	30098	7666
797	30130	7627
798	30168	7589
799	30213	7553
800	30268	7519
801	30312	7483
802	30353	7446
803	30399	7410
804	30437	7373
805	30474	7334
806	30510	7296
807	30560	7261
808	30597	7223
809	30635	7186
810	30669	7147
811	30703	7108
812	30736	7069
813	30770	7031
814	30805	6992
815	30834	6952
816	30871	6914
817	30907	6876
818	30945	6838
819	30997	6804
820	31043	6768
821	31077	6729
822	31114	6691
823	31148	6653
824	31189	6615
825	31225	6577
826	31263	6539
827	31311	6504
828	31346	6465
829	31385	6428
830	31419	6389
831	31458	6352
832	31500	6315
833	31537	6277
834	31577	6239
835	31617	6202
836	31662	6165
837	31721	6132
838	31765	6095
839	31810	6059
840	31876	6026
841	31929	5991
842	31963	5952
843	31996	5914
844	32032	5875
845	32070	5837
846	32113	5800
847	32154	5763
848	32200	5726
849	32237	5688
850	32273	5650
851	32330	5616
852	32368	5578
853	32403	5539
854	32449	5503
855	32497	5466
856	32548	5431
857	32594	5394
858	32650	5359
859	32690	5321
860	32722	5282
861	32756	5244
862	32791	5205
863	32839	5169
864	32873	5130
865	32908	5092
866	32947	5054
867	32983	5015
868	33024	4978
869	33069	4941
870	33112	4904
871	33157	4867
872	33204	4830
873	33251	4793
874	33291	4755
875	33338	4719
876	33374	4680
877	33410	4642
878	33448	4604
879	33490	4566
880	33534	4529
881	33581	4492
882	33628	4455
883	33673	4418
884	33761	4387
885	33798	4348
886	33834	4310
887	33871	4272
888	33920	4235
889	33954	4196
890	33991	4158
891	34032	4120
892	34095	4085
893	34142	4048
894	34190	4011
895	34235	3973
896	34270	3935
897	34309	3897
898	34359	3860
899	34396	3821
900	34432	3783
901	34468	3744
902	34505	3706
903	34553	3669
904	34591	3631
905	34627	3592
906	34667	3554
907	34720	3517
908	34763	3480
909	34799	3441
910	34836	3403
911	34873	3364
912	34907	3326
913	34946	3288
914	34982	3249
915	35020	3211
916	35055	3172
917	35091	3134
918	35127	3096
919	35166	3057
920	35217	3020
921	35251	2982
922	35285	2943
923	35320	2905
924	35371	2867
925	35416	2830
926	35459	2792
927	35495	2753
928	35532	2715
929	35570	2677
930	35610	2639
931	35660	2601
932	35709	2564
933	35744	2525
934	35779	2487
935	35816	2448
936	35852	2410
937	35891	2372
938	35930	2334
939	35982	2296
940	36018	2258
941	36053	2219
942	36091	2181
943	36125	2143
944	36167	2104
945	36205	2066
946	36239	2028
947	36275	1989
948	36313	1951
949	36382	1914
950	36419	1876
951	36458	1838
952	36494	1799
953	36536	1761
954	36571	1723
955	36606	1684
956	36642	1646
957	36680	1608
958	36719	1569
959	36772	1532
960	36816	1494
961	36871	1456
962	36907	1418
963	36943	1379
964	36985	1341
965	37021	1303
966	37057	1264
967	37101	1226
968	37133	1187
969	37174	1149
970	37219	1111
971	37281	1073
972	37327	1035
973	37370	997
974	37436	959
975	37493	921
976	37526	883
977	37568	845
978	37602	806
979	37638	768
980	37670	729
981	37707	691
982	37742	652
983	37775	614
984	37809	575
985	37870	537
986	37911	499
987	37951	460
988	37989	422
989	38029	384
990	38068	345
991	38119	307
992	38157	268
993	38193	230
994	38227	192
995	38264	153
996	38297	115
997	38335	76
998	38374	38
999	38428	0
