iter	MAPE	RMSE
176	0.3078747483	5296.090566
177	0.3081477765	5296.690041
178	0.3078805386	5281.352141
179	0.3071996305	5272.370663
180	0.3062295558	5264.757895
181	0.3060293237	5256.283688
182	0.3050116904	5244.439876
183	0.3045869406	5238.367561
184	0.3035581704	5232.862517
185	0.3034239868	5227.280847
186	0.3034942396	5222.563389
187	0.3029046092	5210.678112
188	0.3026972372	5202.335451
189	0.302192854	5201.001696
190	0.301765158	5192.567404
191	0.3011983519	5178.388681
192	0.30071405	5167.97878
193	0.3004708954	5163.562826
194	0.3002460624	5155.088469
195	0.3001003718	5146.492523
196	0.2993743901	5139.074582
197	0.2992516503	5131.698363
198	0.2984312282	5124.21395
199	0.2979129824	5111.317095
200	0.2977477059	5107.696428
201	0.2976538747	5100.599526
202	0.2969697074	5097.21165
203	0.2968147309	5092.291426
204	0.2968595098	5088.304634
205	0.2959740466	5078.874446
206	0.2955457606	5068.36489
207	0.2952252632	5055.376643
208	0.2946303774	5047.262891
209	0.2945484454	5041.458346
210	0.2944555294	5038.246876
211	0.294062924	5027.749908
212	0.2937218501	5025.617354
213	0.2934030751	5018.112256
214	0.2931742346	5014.338056
215	0.2930904816	5011.951712
216	0.2925272333	5006.94053
217	0.2919493631	4996.912096
218	0.2914088345	4987.122576
219	0.2912727355	4982.097828
220	0.2897608605	4979.289778
221	0.2896602866	4971.742677
222	0.2895613204	4965.567202
223	0.289264876	4954.735495
224	0.2887224392	4943.930824
225	0.2881551566	4938.423756
226	0.2876874027	4934.004595
227	0.2874382128	4929.152368
228	0.2869613222	4925.430132
229	0.2866610955	4916.909574
230	0.2863895933	4907.011571
231	0.2861108002	4906.036369
232	0.2859366352	4900.646425
233	0.2855367241	4895.404334
234	0.2851903396	4888.069761
235	0.2849211752	4886.548157
236	0.2847978526	4883.574036
237	0.2847245113	4879.971892
238	0.2846412344	4877.284622
239	0.2844695548	4873.303908
240	0.2843381516	4863.464631
241	0.2839197822	4862.124922
242	0.2828426533	4856.767378
243	0.2826402238	4851.529318
244	0.2825469337	4845.449187
245	0.2819812737	4837.284157
246	0.2814383176	4826.649314
247	0.280829464	4821.477084
248	0.280884315	4817.133171
249	0.2807097485	4806.092977
250	0.2805338149	4797.084829
251	0.2804051838	4790.96682
252	0.2802205948	4781.071001
253	0.2801440592	4775.831792
254	0.2798958227	4773.226539
255	0.2794642378	4768.813482
256	0.2794814119	4764.168093
257	0.2792307702	4761.808081
258	0.2792113241	4755.737373
259	0.2790605808	4749.269554
260	0.2787607491	4743.7789
261	0.2780417357	4738.45084
262	0.2777980338	4732.139931
263	0.2777988291	4729.089673
264	0.2776039733	4724.654128
265	0.2774232937	4720.120728
266	0.2770861832	4713.270362
267	0.2767931446	4701.792999
268	0.2764198023	4699.369007
269	0.276186946	4694.674217
270	0.2758205456	4685.075859
271	0.2752962381	4678.508958
272	0.2750692791	4674.268827
273	0.2750226538	4673.274406
274	0.2748702874	4666.168838
275	0.2748142244	4659.944501
276	0.2747786226	4653.498338
277	0.2739448272	4649.957224
278	0.2735685157	4645.331932
279	0.273054312	4641.697795
280	0.2729717655	4639.125235
281	0.2728223716	4634.843592
282	0.2725475489	4631.537163
283	0.2723294143	4624.294807
284	0.2723413934	4620.689737
285	0.271972027	4618.757922
286	0.2711708262	4613.569668
287	0.2707938561	4608.887329
288	0.2702496748	4602.990246
289	0.2701622518	4599.630872
290	0.2698895496	4595.217193
291	0.2694912866	4592.351472
292	0.2688845321	4585.326738
293	0.268765933	4581.096661
294	0.2685723998	4572.797746
295	0.2682859485	4567.364047
296	0.2682533108	4560.223062
297	0.2677631584	4553.25537
298	0.2670595461	4550.25722
299	0.2667984841	4542.493961
300	0.2667963776	4538.862182
301	0.2666006932	4532.313335
302	0.2663012087	4526.241903
303	0.2663635178	4522.432223
304	0.265788572	4517.082372
305	0.2651456597	4513.702583
306	0.265143935	4511.208494
307	0.2646055097	4506.572219
308	0.2645229476	4502.103177
309	0.2644412019	4495.288504
310	0.2641495674	4491.528514
311	0.2640642594	4486.71543
312	0.2637373373	4478.909881
313	0.2633002584	4476.013966
314	0.2631428578	4471.443427
315	0.2631566217	4467.420405
316	0.2621851543	4463.373721
317	0.2621827818	4458.154247
318	0.26148017	4452.973379
319	0.2614438663	4448.456137
320	0.2609977001	4443.68594
321	0.2609644712	4440.093762
322	0.2602053825	4436.949397
323	0.2595912767	4431.970298
324	0.2587499574	4428.208886
325	0.2580288832	4422.262872
326	0.2576208666	4417.510831
327	0.257399883	4412.719819
328	0.2573469798	4407.396356
329	0.2573005539	4401.133422
330	0.2573755507	4397.665804
331	0.2569531419	4392.768988
332	0.256777602	4390.407747
333	0.2563564861	4386.215364
334	0.2562841125	4380.681373
335	0.2562999535	4378.594915
336	0.2563032808	4375.39111
337	0.2562511921	4371.376044
338	0.2556665251	4366.66257
339	0.2556286348	4364.609683
340	0.255652007	4359.021274
341	0.2554735007	4356.349595
342	0.254794628	4353.231497
343	0.2544649588	4348.720741
344	0.2544738975	4345.748119
345	0.2541092702	4343.317747
346	0.2540807783	4339.595667
347	0.2540119534	4333.88633
348	0.2532704087	4330.249697
349	0.2523533701	4325.823904
350	0.2523042435	4321.632161
351	0.2523218539	4318.143708
352	0.251820032	4314.033635
353	0.2518122979	4308.695528
354	0.25185054	4305.456247
355	0.2514379259	4300.59011
356	0.2513011108	4297.031372
357	0.2509221478	4292.797293
358	0.2504123668	4288.557833
359	0.2503375385	4286.685012
360	0.2499088968	4277.869891
361	0.249324069	4273.803996
362	0.2490156005	4271.439871
363	0.2489819166	4269.901857
364	0.248536453	4267.060013
365	0.2480318511	4260.835719
366	0.2479424309	4259.710991
367	0.2477019606	4254.726717
368	0.2470943102	4251.419015
369	0.2468567163	4246.872199
370	0.2463540852	4244.23585
371	0.2463394089	4241.86086
372	0.2457339134	4238.909202
373	0.2450763983	4237.058862
374	0.2451250496	4235.435004
375	0.2451104295	4233.812011
376	0.2449931566	4230.90786
377	0.245169436	4227.837011
378	0.244906254	4224.707185
379	0.244936155	4222.204332
380	0.2444103641	4218.691448
381	0.2442283314	4215.32101
382	0.2439737691	4212.426385
383	0.2440170476	4210.214977
384	0.2435451785	4207.569426
385	0.2435696491	4204.287024
386	0.2431125415	4200.218936
387	0.2430272564	4194.587854
388	0.242457609	4191.602617
389	0.2424080552	4186.931918
390	0.2422838965	4185.462541
391	0.2421926047	4180.391517
392	0.2421262603	4178.02181
393	0.2418518126	4174.659434
394	0.2414143045	4173.310197
395	0.2411480557	4169.889132
396	0.2408559064	4167.490427
397	0.2406223552	4163.496025
398	0.2405647068	4161.360197
399	0.2400214605	4158.065051
400	0.2398225072	4154.482544
401	0.2397108515	4150.442055
402	0.2396387521	4145.46544
403	0.2396193648	4142.414834
404	0.2396244184	4139.3604
405	0.2395897972	4137.591329
406	0.239347912	4134.601932
407	0.2392400473	4131.127469
408	0.2391424286	4128.64383
409	0.2388243596	4125.632928
410	0.2388842187	4122.970128
411	0.2384216926	4119.731853
412	0.2380086923	4117.708522
413	0.2378029342	4114.521101
414	0.2377732137	4110.999099
415	0.2370962669	4108.607988
416	0.2367033464	4105.185947
417	0.2367013995	4101.670921
418	0.2366433754	4100.242531
419	0.236447014	4096.993585
420	0.2365412813	4095.195015
421	0.2361312192	4091.640399
422	0.2361782249	4090.405193
423	0.236183779	4089.097593
424	0.2361744789	4088.31139
425	0.2361529951	4085.425753
426	0.23612806	4083.925877
427	0.2360821828	4082.084256
428	0.2361093028	4081.094697
429	0.2361149852	4078.210799
430	0.2360271772	4074.159739
431	0.2359800154	4071.722082
432	0.2356543181	4069.727678
433	0.2357201831	4067.365749
434	0.2356423984	4063.614563
435	0.235486892	4059.948045
436	0.2354793687	4056.427663
437	0.2350428326	4050.622864
438	0.2349545542	4048.534424
439	0.234262522	4044.57447
440	0.2337595957	4041.719561
441	0.2336935101	4037.756259
442	0.233692631	4035.020073
443	0.2329863601	4032.64493
444	0.2327369915	4029.88305
445	0.2325533761	4025.936306
446	0.2322833872	4021.423702
447	0.2316892484	4017.648662
448	0.2309575627	4013.062642
449	0.2309206106	4009.653914
450	0.2308823258	4005.986798
451	0.2308519738	4002.762511
452	0.2305804459	4000.093132
453	0.2303518359	3995.58747
454	0.2303175696	3994.039964
455	0.2296409705	3990.960557
456	0.2295864555	3990.119769
457	0.2292118273	3986.805368
458	0.2291583258	3982.481227
459	0.2291431315	3979.974915
460	0.2286589097	3977.571315
461	0.2285629793	3974.821255
462	0.2284885188	3971.363387
463	0.2281930334	3964.544173
464	0.2280787381	3962.0548
465	0.2280244763	3960.342804
466	0.2277576023	3959.007204
467	0.2277553012	3958.398834
468	0.2277028227	3955.557395
469	0.2278541294	3953.412144
470	0.2280054903	3952.279151
471	0.2275015868	3949.637972
472	0.2272139692	3947.068173
473	0.2272040147	3944.489767
474	0.2270447408	3940.966076
475	0.2270013166	3938.433148
476	0.2270118879	3936.9035
477	0.2269089275	3931.813781
478	0.2267692919	3929.879666
479	0.2266823149	3927.058786
480	0.226695303	3925.379147
481	0.2264311103	3922.873063
482	0.2262811054	3920.148288
483	0.2262771684	3916.612896
484	0.2258343403	3913.729481
485	0.2258256691	3910.324987
486	0.2256853572	3906.530392
487	0.2256400615	3902.858917
488	0.2251497355	3900.369906
489	0.2248148184	3896.330944
490	0.2246556462	3894.704793
491	0.2248423654	3892.881582
492	0.2248413493	3890.999225
493	0.2246304789	3887.865521
494	0.2248174351	3886.167323
495	0.2247632888	3883.616675
496	0.2245870428	3881.491674
497	0.2246021685	3877.797926
498	0.224554124	3876.586961
499	0.2239643733	3872.872741
500	0.2239716548	3871.146664
501	0.2239711856	3868.250968
502	0.2240182071	3866.51587
503	0.2236621102	3861.902638
504	0.2234209358	3859.413551
505	0.2234399436	3855.934452
506	0.2234824279	3852.988108
507	0.22343081	3850.251912
508	0.2231305875	3846.820653
509	0.2226434236	3844.501063
510	0.2224255035	3843.282642
511	0.2221626844	3837.162028
512	0.222142534	3835.479714
513	0.2218771426	3831.267336
514	0.2218048551	3830.639504
515	0.2215077548	3827.096081
516	0.2214609221	3822.683003
517	0.2212711985	3818.041806
518	0.22142711	3816.630098
519	0.221425663	3815.469054
520	0.2214274461	3813.499039
521	0.2214623742	3811.552506
522	0.2214263506	3809.475233
523	0.2209227611	3806.873501
524	0.2206811619	3805.857076
525	0.2205513356	3804.156702
526	0.2204372861	3800.274964
527	0.220299382	3797.429141
528	0.2201501173	3793.079472
529	0.2199927674	3791.082552
530	0.2199291183	3786.821235
531	0.219901263	3782.78707
532	0.2198132967	3779.785938
533	0.2196625436	3777.792337
534	0.2195965649	3776.599707
535	0.2196155021	3773.427734
536	0.2194544042	3769.189316
537	0.2195005648	3766.480856
538	0.2187189926	3764.606168
539	0.2184650989	3762.615748
540	0.2182886117	3760.296731
541	0.2179983486	3754.486501
542	0.2179020782	3752.452923
543	0.217757832	3748.39027
544	0.2177468529	3745.167765
545	0.2177269535	3742.844862
546	0.2176954022	3740.741053
547	0.2176095603	3737.728075
548	0.217146947	3735.432346
549	0.2167921183	3733.367381
550	0.2167683831	3732.379857
551	0.2168528736	3731.013865
552	0.2167359622	3728.273806
553	0.2167031085	3726.404553
554	0.2167356301	3723.738172
555	0.2164861382	3720.887615
556	0.2162152954	3715.537737
557	0.2159755809	3714.211963
558	0.2159660854	3711.25323
559	0.2160564949	3710.194731
560	0.2159031176	3706.199621
561	0.2159138024	3702.84571
562	0.2158226207	3701.138615
563	0.2150210887	3699.283262
564	0.2147654299	3697.757595
565	0.2147117041	3694.183145
566	0.2144135805	3689.832977
567	0.2143708475	3687.191403
568	0.2143363717	3687.050747
569	0.2142745941	3685.2922
570	0.2141752371	3683.676979
571	0.214042031	3681.708547
572	0.2140191733	3680.016411
573	0.2140375295	3677.488161
574	0.2140007542	3674.524926
575	0.2138493959	3672.928993
576	0.2138094958	3670.093284
577	0.2135806851	3667.808711
578	0.2133470232	3665.45344
579	0.2132133208	3663.87042
580	0.2132556781	3662.958713
581	0.2132901811	3661.802808
582	0.2133098395	3660.418646
583	0.2126559767	3659.739623
584	0.2126662726	3657.954998
585	0.2124189545	3655.134137
586	0.2124410421	3652.657987
587	0.2123108149	3649.207017
588	0.2123051016	3647.863151
589	0.2122389472	3646.813862
590	0.2121001749	3643.140573
591	0.2121235256	3641.849395
592	0.2121136817	3640.384212
593	0.2121038151	3639.156516
594	0.2123499998	3637.132163
595	0.2123165326	3635.431044
596	0.2122328221	3633.030506
597	0.2122473975	3630.418648
598	0.2120958865	3626.77776
599	0.2119774035	3623.67654
600	0.211786165	3622.746921
601	0.2117704567	3621.428812
602	0.2118024161	3619.878427
603	0.2112488363	3617.281187
604	0.2112835253	3615.81756
605	0.2105146454	3613.226913
606	0.2104446707	3612.532072
607	0.2103862929	3610.642883
608	0.2099552255	3608.403572
609	0.2099622891	3607.027583
610	0.2098711303	3604.27471
611	0.2096348988	3599.646062
612	0.209617843	3598.608248
613	0.2094167526	3595.421799
614	0.2091300451	3593.572815
615	0.2090185338	3592.733702
616	0.2090490794	3591.629281
617	0.2087788502	3587.602483
618	0.2088271313	3585.559626
619	0.2084516398	3582.354412
620	0.2084245663	3580.925943
621	0.2082731806	3577.519543
622	0.2083328791	3576.318958
623	0.2083543862	3574.159895
624	0.2083498102	3572.98885
625	0.2080357228	3572.660253
626	0.2079827539	3571.475699
627	0.2078314905	3569.401132
628	0.2074374859	3567.504944
629	0.2071703443	3565.506917
630	0.2071470073	3563.665979
631	0.2071486601	3562.308804
632	0.2071255566	3559.927565
633	0.2071086333	3558.203199
634	0.2070473198	3556.54252
635	0.2068499456	3553.775075
636	0.206729111	3550.024239
637	0.2067343665	3549.068075
638	0.2067764584	3548.137896
639	0.2067784691	3547.089393
640	0.2065826645	3545.532601
641	0.2065871277	3544.729006
642	0.2064328532	3543.295069
643	0.2060197494	3542.268383
644	0.2057883537	3541.983525
645	0.2057926195	3541.055353
646	0.2056224649	3538.937789
647	0.205648505	3537.832142
648	0.2052668535	3536.067658
649	0.2052931101	3535.142377
650	0.2053232333	3534.287969
651	0.2053281593	3532.694631
652	0.2052744999	3531.071102
653	0.2051391196	3528.729175
654	0.2050330213	3525.924908
655	0.2050196553	3522.940452
656	0.2046313283	3522.508528
657	0.2045968331	3521.608987
658	0.2045396612	3518.529174
659	0.2045606039	3517.496811
660	0.204554098	3515.938582
661	0.2043474692	3511.063
662	0.2043758755	3509.131779
663	0.2043233792	3508.635191
664	0.2040101395	3505.490775
665	0.2039240415	3504.204608
666	0.2038703731	3503.311743
667	0.2039987239	3502.527925
668	0.2039406152	3498.754857
669	0.2032871762	3496.55805
670	0.2031756896	3495.178089
671	0.2031211029	3494.385202
672	0.2025424689	3493.862859
673	0.2023355103	3491.672451
674	0.2019829303	3490.115937
675	0.2015022147	3488.771462
676	0.2012593274	3487.147863
677	0.2012498219	3485.688358
678	0.2012561781	3484.10178
679	0.201144729	3480.638605
680	0.2010183961	3477.622203
681	0.2010564206	3474.517865
682	0.2011034122	3473.734403
683	0.2009132154	3472.168206
684	0.2008584667	3471.069917
685	0.2008334242	3470.261869
686	0.2007014206	3468.755617
687	0.2006534033	3466.581726
688	0.2007585651	3465.513315
689	0.2004787282	3460.135973
690	0.200400301	3459.206333
691	0.2003878581	3457.988639
692	0.2001080418	3456.695272
693	0.2001470955	3455.015418
694	0.2000997817	3453.533504
695	0.1999723818	3451.782452
696	0.2000022177	3450.870166
697	0.1999380067	3449.726078
698	0.2001166803	3448.626709
699	0.2000164233	3447.683089
700	0.2000303394	3446.522944
701	0.1999304617	3445.282162
702	0.1999714914	3444.326457
703	0.199879185	3440.237691
704	0.1998180813	3438.590868
705	0.1997289846	3435.907104
706	0.1997674284	3434.796673
707	0.1997159061	3434.637685
708	0.1995011886	3431.943844
709	0.1993990181	3428.834361
710	0.1994135557	3427.947995
711	0.199370765	3425.796884
712	0.1992520604	3424.131154
713	0.1991011032	3422.681171
714	0.1989803885	3419.882657
715	0.1988845441	3417.391759
716	0.1988286214	3415.197334
717	0.1988374983	3414.237639
718	0.1988789587	3413.898418
719	0.1982423992	3412.626261
720	0.1978626829	3410.786392
721	0.197826215	3409.990812
722	0.1977494326	3408.364509
723	0.1973522363	3407.53002
724	0.1972682933	3407.046159
725	0.1972559897	3404.822821
726	0.1971395428	3401.697821
727	0.1972492659	3400.964273
728	0.1967079749	3397.689811
729	0.1966363315	3395.404224
730	0.1965751134	3394.336893
731	0.1964166459	3393.236296
732	0.1960705437	3391.661934
733	0.1957939488	3390.338154
734	0.1958110809	3388.683817
735	0.1956620315	3384.533083
736	0.195611606	3382.915564
737	0.1956578763	3381.416835
738	0.1957680755	3380.745832
739	0.1955799102	3379.546318
740	0.1953463487	3376.742352
741	0.1953751951	3376.058782
742	0.195338272	3375.635289
743	0.1952800669	3374.804094
744	0.1952911801	3374.096123
745	0.1950979899	3370.73268
746	0.1950211183	3369.141666
747	0.1948799061	3365.951915
748	0.1948282683	3363.496352
749	0.1947546431	3361.196401
750	0.1947614263	3359.846159
751	0.1946776135	3358.745674
752	0.1947130387	3357.315973
753	0.1946765625	3356.553463
754	0.1945999367	3354.592567
755	0.1943224429	3352.749766
756	0.1943639424	3352.257061
757	0.1940509897	3351.209718
758	0.193874348	3348.006346
759	0.1936113157	3344.640284
760	0.193626452	3344.016856
761	0.193571636	3340.588466
762	0.1936023647	3339.467162
763	0.1934159351	3338.472974
764	0.1933391155	3336.159556
765	0.1932379787	3334.655263
766	0.1930967334	3330.441208
767	0.1931300075	3329.983478
768	0.1930975745	3328.749192
769	0.1925792199	3327.708804
770	0.1926030025	3326.702162
771	0.1925894441	3326.196165
772	0.1922943382	3322.426244
773	0.1922111025	3318.806019
774	0.192155401	3316.562165
775	0.1921240988	3315.998128
776	0.1915818455	3314.643804
777	0.1913302614	3312.639225
778	0.1913868498	3312.046305
779	0.1914578269	3310.886184
780	0.191448024	3309.763779
781	0.1913362323	3305.515253
782	0.1914076981	3304.058136
783	0.1912662795	3302.202027
784	0.1913435279	3302.028987
785	0.1912163316	3300.244018
786	0.1911589043	3297.602846
787	0.1906984881	3295.100466
788	0.1906597007	3293.14035
789	0.1904841222	3292.360607
790	0.1904314639	3290.954775
791	0.1900200561	3289.331176
792	0.1900365007	3288.06926
793	0.1898029008	3287.040371
794	0.1898538659	3285.588669
795	0.1896573479	3283.818405
796	0.1896962851	3282.377102
797	0.1896013886	3278.555726
798	0.1894213427	3277.363055
799	0.1893984354	3276.07847
800	0.1893725784	3274.560182
801	0.1889531147	3273.811972
802	0.1890006544	3273.705541
803	0.1890396428	3271.784189
804	0.1890011949	3271.611094
805	0.1887619457	3270.535558
806	0.1883044036	3267.803198
807	0.1882444715	3265.369131
808	0.1881980676	3264.32909
809	0.1881944114	3263.289806
810	0.1880637302	3261.831509
811	0.1879264416	3258.909284
812	0.1878077751	3257.357631
813	0.1878393818	3256.826364
814	0.1877287485	3253.126759
815	0.18777034	3251.815534
816	0.1877839828	3250.247518
817	0.1876784174	3247.556316
818	0.1876147507	3246.980253
819	0.1875295956	3246.075404
820	0.1874771821	3243.75803
821	0.1874609617	3242.677391
822	0.187405174	3242.321529
823	0.1873188897	3240.873267
824	0.1871848662	3238.767314
825	0.1871368731	3238.168119
826	0.1870902187	3237.69835
827	0.1871589191	3236.767332
828	0.1871372914	3236.275951
829	0.1871344101	3233.848971
830	0.1870898397	3231.13143
831	0.1868582321	3228.245025
832	0.1868228432	3227.298233
833	0.1868389043	3225.257969
834	0.1868607955	3225.005018
835	0.1863790827	3224.16119
836	0.1862830867	3223.882577
837	0.1863072829	3223.395948
838	0.186295823	3221.209354
839	0.1862588719	3218.852863
840	0.1861876495	3217.862559
841	0.1862596244	3216.433921
842	0.1863261348	3215.570521
843	0.1862466564	3213.977197
844	0.1862822243	3213.299746
845	0.186247182	3211.595924
846	0.1861667589	3210.415108
847	0.1862112304	3209.52385
848	0.1862746709	3208.671008
849	0.1861110438	3208.123761
850	0.1861331491	3208.215228
851	0.1859506717	3207.622722
852	0.1854044486	3206.557477
853	0.1852727288	3204.009793
854	0.1852853363	3202.841108
855	0.1848194654	3200.733473
856	0.1846836161	3198.911835
857	0.1844709185	3196.255173
858	0.1843803488	3194.157395
859	0.1842509471	3192.47085
860	0.1842022998	3190.041008
861	0.1841178902	3188.671793
862	0.184161741	3188.092006
863	0.1841446824	3187.434562
864	0.1841291612	3185.161673
865	0.1843213204	3185.179201
866	0.1841717419	3184.196169
867	0.1841397306	3183.760686
868	0.1841323542	3182.37687
869	0.1839405486	3180.525013
870	0.1840301981	3179.036051
871	0.1838909986	3178.276696
872	0.1839013545	3176.745393
873	0.1833571588	3176.27236
874	0.183289385	3174.652905
875	0.1833025756	3173.69736
876	0.1832694013	3172.712983
877	0.1832312814	3170.415336
878	0.1832374608	3169.97492
879	0.1831506891	3169.719832
880	0.1831919562	3168.423154
881	0.1832668771	3168.350864
882	0.18326739	3165.775924
883	0.1832444006	3164.742288
884	0.1829755179	3163.842381
885	0.1827874345	3163.315927
886	0.1828563346	3162.547306
887	0.1827748435	3161.513051
888	0.1824682068	3159.111138
889	0.1821749229	3156.838202
890	0.1822215129	3155.181293
891	0.1822264899	3154.563273
892	0.1821691193	3153.572618
893	0.1820584134	3152.017605
894	0.1820300625	3151.182977
895	0.1819168	3149.283044
896	0.1818659037	3148.099476
897	0.1815918669	3145.170466
898	0.1816385781	3142.980291
899	0.1816145712	3140.985234
900	0.1816045992	3139.527832
901	0.1813137766	3136.828203
902	0.1809805868	3136.439214
903	0.1807314929	3135.805983
904	0.1806800255	3135.574479
905	0.1806589086	3134.953644
906	0.180343682	3133.696421
907	0.1801728047	3131.321172
908	0.1801362402	3131.134356
909	0.1801530389	3129.627441
910	0.1801336124	3129.234561
911	0.1799538888	3128.709949
912	0.1799522549	3126.137279
913	0.1797845959	3125.608009
914	0.1797526286	3125.108384
915	0.1796763274	3123.122822
916	0.1796705528	3121.900799
917	0.1796031715	3119.804494
918	0.1795647059	3119.796182
919	0.1794063446	3118.66336
920	0.1794351314	3117.800584
921	0.1794068989	3116.485627
922	0.1793260898	3115.068759
923	0.1793246045	3113.947714
924	0.1793205867	3113.341716
925	0.1792857445	3111.996249
926	0.1793250206	3110.652269
927	0.1792721798	3110.184029
928	0.1791651182	3109.237505
929	0.1791290423	3107.450236
930	0.1790148621	3104.774969
931	0.1790622364	3103.961726
932	0.1791032913	3102.7867
933	0.1788839621	3101.843435
934	0.1788965998	3100.142911
935	0.1789486053	3098.309848
936	0.1788914586	3095.986691
