iter	MAPE	RMSE
96	0.3827856841	6474.060257
97	0.3828076054	6441.023955
98	0.3820060656	6413.057343
99	0.3818097173	6385.867135
100	0.3808240491	6357.190488
101	0.3811222744	6333.218401
102	0.3811533286	6312.332534
103	0.3811270803	6285.830531
104	0.3803439922	6252.824568
105	0.379897779	6227.810962
106	0.3796148756	6206.518757
107	0.3790535633	6186.514636
108	0.379102208	6167.916528
109	0.3790961783	6151.14025
110	0.3789078266	6126.961257
111	0.3779852209	6102.450045
112	0.3782764892	6097.067896
113	0.3781456034	6074.006493
114	0.3772216583	6051.181017
115	0.3769758061	6032.587524
116	0.3771665596	6017.64936
117	0.3766450842	5996.547635
118	0.3759521047	5974.707759
119	0.3753332261	5958.163501
120	0.3755050566	5943.969942
121	0.3749740901	5923.323095
122	0.3746416844	5904.330979
123	0.3745468894	5892.5256
124	0.373576726	5879.58457
125	0.3734841623	5864.689519
126	0.3729266907	5849.123041
127	0.3720009453	5834.54102
128	0.3718174818	5816.907167
129	0.3714781326	5806.668288
130	0.3705957209	5791.169447
131	0.3705537764	5779.976372
132	0.3698767278	5763.999815
133	0.3696139759	5747.145824
134	0.3678085525	5736.797647
135	0.3669653988	5726.245294
136	0.3665331372	5712.857186
137	0.3663286624	5700.916983
138	0.3655299974	5683.480236
139	0.3655269299	5674.43213
140	0.3654474696	5664.865346
141	0.3651501591	5655.043386
142	0.3643409089	5645.802178
143	0.3631160411	5634.278017
144	0.3627942604	5614.954378
145	0.3622918	5606.950677
146	0.3617492955	5596.20483
147	0.3610572078	5587.024024
148	0.3597723749	5569.443807
149	0.359350977	5559.695267
150	0.3593886045	5553.086533
151	0.3591915737	5538.638989
152	0.3588551169	5531.663866
153	0.3582112812	5519.390832
154	0.3576691492	5510.490792
155	0.3571271361	5497.65488
156	0.3566437389	5484.999802
157	0.3557409713	5474.236219
158	0.3554144069	5462.265378
159	0.3538036073	5454.55491
160	0.3536536631	5448.94428
161	0.3525857942	5443.677343
162	0.3523316753	5438.644952
163	0.3522139592	5430.064669
164	0.3519325784	5416.630042
165	0.3517289212	5405.900939
166	0.3511516019	5394.47889
167	0.3505451939	5384.392742
168	0.350054953	5371.320985
169	0.3495240546	5359.420104
170	0.3489096999	5350.557833
171	0.3489158997	5343.33111
172	0.3480155129	5332.762862
173	0.3474888621	5321.687231
174	0.3472240557	5306.530403
175	0.3470401593	5301.540081
176	0.3462458682	5295.074022
177	0.3457436801	5287.689232
178	0.3453734758	5278.116266
179	0.3450149161	5270.787272
180	0.3442911468	5264.365975
181	0.3437790198	5252.842931
182	0.343299462	5245.234612
183	0.3432487966	5244.189756
184	0.3429949708	5233.210674
185	0.3427742417	5224.160592
186	0.3425564642	5216.04741
187	0.3422161489	5212.775077
188	0.341910363	5206.202374
189	0.3416556293	5195.849634
190	0.3414521565	5185.781053
191	0.3413903223	5177.922585
192	0.3411137706	5169.492892
193	0.3408928217	5164.441006
194	0.3400944544	5157.19642
195	0.3393575126	5152.737834
196	0.3390717875	5149.811875
197	0.3388029221	5142.498625
198	0.338650676	5140.216453
199	0.3380886635	5135.792095
200	0.3376172885	5124.628394
201	0.3373531875	5119.9393
202	0.337279622	5115.042004
203	0.3374469854	5113.381685
204	0.3373127776	5110.301085
205	0.3367316613	5102.21154
206	0.3361480589	5099.135095
207	0.3352484394	5089.659903
208	0.3348568357	5077.599075
209	0.3344565218	5074.05908
210	0.3341826556	5066.654242
211	0.3335628064	5061.154062
212	0.3332035065	5052.435026
213	0.333077898	5045.786209
214	0.3330147147	5044.172031
215	0.3322566357	5029.197211
216	0.3320230739	5024.492214
217	0.3319079611	5019.871673
218	0.3319963842	5015.035769
219	0.331098858	5009.693605
220	0.3308676067	5001.068203
221	0.3304835296	4994.468219
222	0.329972813	4985.683026
223	0.3294244543	4983.066997
224	0.3292937249	4976.285581
225	0.3293728534	4967.3254
226	0.3291170874	4958.249238
227	0.3286707918	4954.437856
228	0.3285019807	4948.278291
229	0.3283086093	4940.320351
230	0.327812391	4933.68956
231	0.3274237471	4930.233605
232	0.3273817031	4925.114431
233	0.3269931044	4922.057365
234	0.3260157633	4914.530559
235	0.3255648845	4911.725078
236	0.3244737812	4904.857906
237	0.3242226459	4900.435159
238	0.324009514	4891.640348
239	0.3236488862	4883.618712
240	0.3235265218	4881.784063
241	0.3232607967	4878.658965
242	0.3230617484	4871.897447
243	0.3227610716	4865.514423
244	0.3215819186	4862.230608
245	0.3213438419	4853.467012
246	0.3211049834	4847.600724
247	0.32081438	4840.603242
248	0.3206299405	4833.424161
249	0.3190057911	4829.340853
250	0.318227756	4826.259099
251	0.3181604515	4822.030558
252	0.3181144618	4815.000314
253	0.3177069858	4807.100406
254	0.3175737548	4800.002379
255	0.3171845728	4796.052913
256	0.3161626612	4793.179449
257	0.316081794	4787.908336
258	0.3156115127	4780.973877
259	0.3154413399	4775.5205
260	0.315133604	4771.640138
261	0.3143811193	4765.289324
262	0.3141080241	4757.709464
263	0.3135969627	4755.966506
264	0.313104662	4753.333358
265	0.3125393871	4748.070229
266	0.3121613049	4737.819415
267	0.3119113636	4731.262445
268	0.3117233245	4720.535731
269	0.3116883579	4712.9127
270	0.3115590752	4708.890312
271	0.311491392	4704.103446
272	0.31133647	4696.358081
273	0.3111846466	4693.685585
274	0.310995515	4683.301285
275	0.3108920865	4674.910521
276	0.3108094255	4673.805237
277	0.3101848571	4665.030079
278	0.3091050167	4658.544818
279	0.3088908421	4648.802686
280	0.3086776326	4640.592033
281	0.3083726308	4635.128061
282	0.3072239322	4632.098996
283	0.3069154911	4628.789893
284	0.306810833	4623.817052
285	0.3067326146	4618.092521
286	0.3064002086	4615.47403
287	0.3056913494	4606.739362
288	0.305044443	4600.234242
289	0.3044646513	4595.218364
290	0.303948536	4584.015598
291	0.3034527993	4577.669744
292	0.3023865729	4572.780551
293	0.3017742638	4566.592457
294	0.3015217048	4561.268091
295	0.3008713756	4556.066205
296	0.3007449255	4551.635674
297	0.300361156	4542.761645
298	0.3003338119	4537.562041
299	0.2997925139	4535.910715
300	0.2998180898	4532.126494
301	0.2996044748	4526.39937
302	0.2994863002	4519.012578
303	0.2990915814	4512.90109
304	0.299042691	4510.629743
305	0.2988109709	4509.000996
306	0.2986278154	4504.793679
307	0.2978737069	4498.896724
308	0.2978324012	4496.448649
309	0.2968658739	4490.497305
310	0.296929857	4487.198025
311	0.2966751564	4481.573869
312	0.2965775936	4475.879714
313	0.2959379518	4469.433836
314	0.2958907339	4465.40697
315	0.2959795413	4460.592726
316	0.2948636238	4453.796572
317	0.2948507278	4448.641844
318	0.2943419202	4441.957001
319	0.2942947238	4439.457833
320	0.29338832	4433.595345
321	0.2932912941	4431.003893
322	0.2931235761	4428.569703
323	0.2923588581	4425.615982
324	0.2923405867	4420.450089
325	0.2921320793	4415.350753
326	0.2918780347	4408.60259
327	0.2914514774	4404.73805
328	0.2910791886	4400.992132
329	0.290745687	4397.371183
330	0.2907250295	4393.683457
331	0.2903495824	4387.877763
332	0.2901759078	4381.553921
333	0.2899196303	4378.798905
334	0.2895976549	4374.139542
335	0.2895516185	4369.792092
336	0.2891162678	4364.685909
337	0.2890147647	4361.962873
338	0.2887972518	4355.266832
339	0.2884378065	4349.625512
340	0.2884225816	4345.076097
341	0.2879380052	4340.418907
342	0.2876314882	4336.518936
343	0.2876212449	4334.673587
344	0.2875203808	4330.587318
345	0.2867617271	4328.02657
346	0.2863648475	4323.895271
347	0.2860264947	4320.604427
348	0.2859090012	4315.600975
349	0.2855798201	4308.271869
350	0.2851304216	4303.404297
351	0.2850458342	4299.984957
352	0.2846098235	4294.384106
353	0.2844414298	4290.605389
354	0.2842450568	4286.012892
355	0.2841712912	4280.451873
356	0.2836228851	4276.338903
357	0.2834945852	4271.029387
358	0.2826297382	4264.284106
359	0.2825837148	4261.374419
360	0.2820263159	4256.562433
361	0.2816297616	4255.665105
362	0.2813084497	4251.487993
363	0.281301157	4249.03159
364	0.2812381369	4246.347166
365	0.2810634851	4244.190953
366	0.280576244	4239.982732
367	0.2805510956	4235.428462
368	0.280464884	4232.695884
369	0.2800249677	4226.083364
370	0.2793965749	4221.678155
371	0.2792998002	4217.774475
372	0.2793119804	4213.929784
373	0.2789441807	4211.374699
374	0.2788703917	4207.50948
375	0.2784806659	4203.020041
376	0.2781735262	4199.4852
377	0.2781107216	4198.741078
378	0.277783496	4194.625437
379	0.2777300523	4190.658223
380	0.277368863	4186.651451
381	0.2773319263	4183.855611
382	0.2771964627	4182.341498
383	0.2768977434	4178.629535
384	0.2770115039	4177.292793
385	0.2769860839	4175.308985
386	0.2767987988	4168.366607
387	0.2766168593	4166.097687
388	0.2763009076	4162.624674
389	0.2760930807	4158.855497
390	0.2755975225	4155.865671
391	0.2754822643	4152.039327
392	0.2744336027	4150.292439
393	0.2743601248	4146.748238
394	0.2735893308	4141.785237
395	0.2733641505	4135.130321
396	0.2732419056	4131.879013
397	0.273199972	4129.482609
398	0.2726746677	4125.15686
399	0.2720100392	4121.05152
400	0.2717018741	4117.742047
401	0.2714048936	4113.477051
402	0.2713591175	4111.35786
403	0.2709148451	4108.700328
404	0.2707657426	4106.069331
405	0.2700844236	4101.724221
406	0.2700416501	4099.751863
407	0.2699008056	4093.480874
408	0.2696325573	4090.384817
409	0.2692785876	4089.17777
410	0.2692347538	4087.447412
411	0.2692530547	4085.417837
412	0.26910675	4081.88492
413	0.2688337092	4080.232773
414	0.2688732275	4077.286889
415	0.2685920702	4073.795092
416	0.2679317631	4068.259367
417	0.267847596	4065.674017
418	0.2672665177	4059.392506
419	0.2673092696	4057.686646
420	0.2673366689	4055.865816
421	0.2671775698	4053.887921
422	0.2670070099	4049.564172
423	0.2669901258	4046.778009
424	0.2667458915	4044.057162
425	0.2663209126	4040.952631
426	0.2662753162	4037.682429
427	0.2662401902	4034.232317
428	0.266247174	4031.533664
429	0.2660859813	4029.461186
430	0.265552141	4025.810054
431	0.2653485049	4023.116414
432	0.2652686058	4019.342872
433	0.2652308758	4017.573187
434	0.2652846219	4015.331785
435	0.2652741588	4014.29097
436	0.2646414419	4008.205683
437	0.264614005	4006.448238
438	0.2643852497	4002.571943
439	0.2642396494	3997.788588
440	0.2642237315	3996.779781
441	0.2640417356	3992.903767
442	0.2640451523	3990.513284
443	0.2637590822	3987.491562
444	0.2636673924	3984.857109
445	0.2632433731	3982.460712
446	0.2631876785	3978.792371
447	0.2631856905	3975.126914
448	0.2630422572	3972.454243
449	0.2630859053	3970.904688
450	0.2629500101	3969.014943
451	0.2629838956	3967.957806
452	0.2629926548	3964.788374
453	0.2628711078	3963.211599
454	0.262802077	3961.870102
455	0.2627893621	3960.090364
456	0.2627968428	3957.770813
457	0.2626600712	3956.722743
458	0.2627093409	3954.032003
459	0.2624998108	3948.947151
460	0.2621394879	3946.807089
461	0.2615322419	3944.203737
462	0.2614603751	3942.203863
463	0.2612867378	3940.664806
464	0.2612990345	3937.706174
465	0.261062163	3935.393847
466	0.2611029188	3932.958651
467	0.2611622478	3931.323714
468	0.2603602647	3928.160737
469	0.2603096649	3925.288622
470	0.2598162378	3921.953301
471	0.2598550465	3921.072214
472	0.2594845944	3918.845254
473	0.259094099	3916.883214
474	0.2589574866	3914.703271
475	0.25896266	3911.280095
476	0.2589298893	3906.817267
477	0.2589297288	3905.932714
478	0.2588046184	3904.150774
479	0.2588043055	3901.635937
480	0.258613687	3896.849251
481	0.2582734316	3896.290918
482	0.2582892823	3892.819993
483	0.2582250125	3891.498362
484	0.2578409686	3890.196343
485	0.2567693663	3888.525745
486	0.2564848769	3885.770035
487	0.2561953622	3883.299495
488	0.2561441343	3878.943422
489	0.256181592	3877.103368
490	0.2560650408	3872.658867
491	0.2560620358	3870.704008
492	0.2558751243	3866.156076
493	0.2558951164	3864.140975
494	0.2559031111	3861.833659
495	0.2557709238	3857.880571
496	0.2557551751	3855.202968
497	0.2557447108	3853.119077
498	0.2557516238	3850.723039
499	0.2557029652	3847.42389
500	0.255704633	3845.213264
501	0.2552526393	3835.859076
502	0.2552962566	3834.195538
503	0.2553075416	3831.201338
504	0.2551965979	3829.077279
505	0.2547165999	3826.803248
506	0.2544253696	3823.89231
507	0.2544014189	3820.565637
508	0.2542766798	3818.738134
509	0.2542889824	3817.591412
510	0.2541817164	3815.39615
511	0.253926847	3809.588662
512	0.2539676323	3807.607779
513	0.2536419234	3804.581116
514	0.2535725	3803.272872
515	0.253383082	3801.861307
516	0.2533959041	3798.576143
517	0.2533772793	3796.864266
518	0.2532885538	3794.948123
519	0.2527801683	3792.505373
520	0.2528725586	3790.820649
521	0.2527799947	3787.006108
522	0.2525944427	3784.547425
523	0.2526181648	3782.904741
524	0.2524168916	3778.007624
525	0.2523529167	3776.134557
526	0.2523802971	3776.165563
527	0.2523564217	3775.285568
528	0.2521486572	3770.0207
529	0.2513161496	3768.254079
530	0.251325571	3767.060226
531	0.2512900988	3764.308291
532	0.2511853582	3762.104982
533	0.2508416223	3760.496531
534	0.250775129	3758.281718
535	0.2505578888	3755.319724
536	0.2505287533	3753.346324
537	0.2502647081	3746.288582
538	0.2499716307	3740.889438
539	0.2495088069	3739.467459
540	0.2495818672	3737.828619
541	0.249516294	3736.314111
542	0.2493803948	3732.789169
543	0.2492679895	3731.071695
544	0.2487461387	3726.459302
545	0.2486631187	3723.670433
546	0.2485448332	3721.28921
547	0.2485093686	3719.314834
548	0.2485464008	3717.933811
549	0.248369714	3717.502123
550	0.247856412	3714.320091
551	0.2477656495	3711.484478
552	0.2478186651	3709.46135
553	0.2477704886	3707.290655
554	0.2474887788	3705.908495
555	0.2475655925	3704.423008
556	0.2474652459	3703.338739
557	0.2472993908	3700.528894
558	0.2465122162	3699.241818
559	0.2457605424	3696.75249
560	0.2457764038	3694.410243
561	0.2455319903	3692.39807
562	0.2454022186	3689.449566
563	0.2452447559	3688.289056
564	0.2452427907	3685.813537
565	0.2451809052	3681.814742
566	0.2451459005	3678.062341
567	0.2451372963	3675.529303
568	0.2451704025	3673.357807
569	0.2449608384	3668.486723
570	0.2450506236	3667.023387
571	0.2444367412	3665.091047
572	0.2441774158	3659.351302
573	0.2441446117	3658.382039
574	0.2438831681	3656.224146
575	0.2439069725	3654.441847
576	0.2430076087	3651.500756
577	0.2430284808	3649.785531
578	0.2425776959	3648.299178
579	0.2424596321	3643.86471
580	0.2423365406	3641.481406
581	0.2421292889	3640.107374
582	0.242061118	3636.209471
583	0.2418034218	3634.046158
584	0.2414328908	3631.06091
585	0.2414423828	3628.956463
586	0.241450004	3627.036712
587	0.241480241	3624.783292
588	0.2415085741	3624.141199
589	0.2415335689	3623.01539
590	0.2414021475	3618.927381
591	0.2413473438	3618.091601
592	0.2412980354	3615.865129
593	0.2411883591	3614.059516
594	0.2411825639	3612.19836
595	0.241050603	3608.520119
596	0.2410861967	3606.994769
597	0.2408473493	3606.069346
598	0.2407660513	3604.329252
599	0.2405779211	3598.9591
600	0.2406249009	3596.941992
601	0.2405260931	3595.079079
602	0.2404496975	3592.931968
603	0.2403387237	3590.090963
604	0.2403880673	3588.212353
605	0.2400202594	3585.863667
606	0.2400752289	3581.268943
607	0.2394437705	3579.483478
608	0.2393908077	3576.025642
609	0.239202709	3571.231852
610	0.2389953506	3568.48055
611	0.2389044535	3565.724717
612	0.2390764665	3564.251794
613	0.2392649101	3562.880212
614	0.2391923991	3560.40518
615	0.2391492663	3559.552174
616	0.2390368109	3557.481777
617	0.2389593411	3555.924422
618	0.2389656374	3554.0389
619	0.2387999239	3551.904698
620	0.2385757429	3549.986103
621	0.2382637118	3547.662431
622	0.2381486683	3544.637547
623	0.2381023288	3541.358268
624	0.2380593781	3541.056411
625	0.2379937769	3539.673844
626	0.2379615352	3536.643862
627	0.237990363	3534.89604
628	0.2375951865	3533.73929
629	0.2373118393	3532.575526
630	0.2372705715	3530.476929
631	0.2370714879	3526.641621
632	0.2369617913	3525.402849
633	0.2369385354	3523.003122
634	0.2368702249	3521.512593
635	0.2366442549	3518.234981
636	0.236700637	3515.481115
637	0.2365320333	3514.645588
638	0.2363183114	3513.117356
639	0.236169856	3512.306245
640	0.2357932217	3510.133347
641	0.2357134137	3510.378796
642	0.2356536301	3509.697844
643	0.2356656714	3507.802836
644	0.2355686216	3506.499417
645	0.2354537598	3502.84416
646	0.2352624837	3500.317506
647	0.2353091397	3498.936763
648	0.2352159839	3497.90114
649	0.2351669827	3495.500703
650	0.2348215605	3490.660115
651	0.2347533706	3489.415058
652	0.2345985635	3488.450437
653	0.2346403979	3486.219004
654	0.2342526108	3482.39643
655	0.2342865805	3480.865717
656	0.2340773953	3479.654419
657	0.2340277922	3478.628276
658	0.2340910075	3476.607142
659	0.2339414711	3473.281073
660	0.233552462	3471.121987
661	0.2332343757	3469.537521
662	0.2332484602	3466.977162
663	0.2328747919	3464.838626
664	0.2323164552	3463.64098
665	0.2323863657	3462.282687
666	0.2323915964	3460.979167
667	0.2323715854	3458.992864
668	0.2323580237	3457.83177
669	0.2324715857	3456.63354
670	0.2327004197	3454.944663
671	0.2326483976	3453.800552
672	0.2323874895	3452.163375
673	0.2322985165	3450.3448
674	0.2321868547	3446.778197
675	0.2321840766	3446.683469
676	0.2319458387	3445.918921
677	0.2315037209	3443.391166
678	0.2309846658	3439.309814
679	0.2309362788	3437.623045
680	0.2309819824	3437.698241
681	0.2308464913	3436.806236
682	0.2308827976	3435.582077
683	0.2307448221	3432.470248
684	0.2301310391	3431.119898
685	0.2295358664	3429.939882
686	0.2294892219	3429.92251
687	0.2295156237	3428.8374
688	0.229496005	3426.678022
689	0.2295225352	3424.804606
690	0.2295398721	3423.705835
691	0.2294396779	3422.454375
692	0.2294054668	3420.594024
693	0.2294277997	3419.427821
694	0.2294360098	3416.471809
695	0.2293374256	3412.85134
696	0.2290767511	3411.53665
697	0.2288802524	3410.153918
698	0.2285300903	3407.40385
699	0.2285256409	3406.522313
700	0.2285490704	3405.521143
701	0.2279022441	3405.21531
702	0.2278846245	3403.414854
703	0.2279592186	3402.826943
704	0.2279261226	3403.058863
705	0.2278330604	3401.934874
706	0.2277273344	3401.265373
707	0.2274510007	3400.360053
708	0.2274822584	3398.202138
709	0.2272704115	3397.014876
710	0.2273459512	3394.84491
711	0.2275485898	3392.976122
712	0.2276009591	3391.678041
713	0.2273255142	3386.654917
714	0.2272518972	3384.845421
715	0.2273075206	3382.850804
716	0.2272679922	3380.888687
717	0.2273028423	3380.331633
718	0.2271978078	3378.706924
719	0.227197197	3377.691991
720	0.2271173409	3376.775737
721	0.2270598793	3375.614484
722	0.2268349439	3374.516346
723	0.2267784142	3373.167369
724	0.226779167	3371.830109
725	0.2267844135	3370.589854
726	0.2264490289	3365.283977
727	0.226328668	3364.201572
728	0.2265325527	3362.447463
729	0.2263803765	3360.975905
730	0.2262551119	3359.048672
731	0.2263607727	3358.77469
732	0.2263879872	3357.052461
733	0.2258050745	3354.829357
734	0.2255773063	3353.417733
735	0.2252423387	3351.438484
736	0.2249003026	3349.752921
737	0.2249497594	3348.4385
738	0.2247212743	3346.679898
739	0.2247674842	3345.55923
740	0.2248492081	3344.798691
741	0.2247982806	3343.599582
742	0.2244955719	3342.386397
743	0.2242476137	3337.799004
744	0.22422909	3337.38278
745	0.2238678295	3335.619374
746	0.2239012366	3334.813183
747	0.2239394063	3333.154063
748	0.2231217233	3332.267962
749	0.2231967915	3329.670095
750	0.2232366485	3328.715072
751	0.2231687543	3327.778847
752	0.2230883788	3326.479433
753	0.2227769599	3324.494066
754	0.2228350776	3323.364295
755	0.2228401835	3321.787122
756	0.222886372	3320.506025
757	0.2228552684	3319.336776
758	0.2227750841	3318.148984
759	0.2226829069	3316.382838
760	0.2224315206	3311.419731
761	0.2222968677	3310.347342
762	0.2222112138	3309.132556
763	0.2221266106	3308.345218
764	0.2220838962	3307.296759
765	0.222072871	3305.893501
766	0.2223606235	3303.726863
767	0.2223237911	3302.562624
768	0.2223102942	3301.022843
769	0.2224281591	3299.076922
770	0.2224953002	3297.979635
771	0.2225243997	3296.171956
772	0.2224073564	3295.657759
773	0.2224551367	3294.737159
774	0.2219776364	3294.14045
775	0.2218547063	3292.572116
776	0.2218143361	3290.901128
777	0.2218662544	3290.026043
778	0.2215907982	3285.550565
779	0.2214468992	3284.511565
780	0.2214571437	3282.762034
781	0.221388747	3279.922851
782	0.2213298598	3278.045078
783	0.2212538097	3276.509088
784	0.2212847929	3274.831089
785	0.2211528199	3271.127325
786	0.2209442897	3269.63909
787	0.2207611549	3267.749801
788	0.2207402191	3266.04115
789	0.220732802	3264.436572
790	0.2204151308	3262.954971
791	0.2203823331	3260.777487
792	0.2202568307	3259.745882
793	0.2202771191	3258.094778
794	0.2201761917	3255.891868
795	0.2202307299	3255.500522
796	0.2202517027	3255.612849
797	0.2202161178	3253.258666
798	0.2201705798	3252.76409
799	0.2201835194	3251.675316
800	0.2201779102	3250.20984
801	0.2194845669	3249.098641
802	0.2191874374	3244.581091
803	0.2191868632	3243.800784
804	0.2190948054	3243.098362
805	0.2190017561	3241.289435
806	0.2188949248	3238.723543
807	0.2188958803	3236.580445
808	0.2189574728	3234.9204
809	0.2188914735	3233.497398
810	0.2188757678	3232.02416
811	0.2190534693	3231.009118
812	0.2188045737	3230.117352
813	0.2186084239	3226.925547
814	0.2185724157	3225.643927
815	0.2185376492	3225.213262
816	0.2185797846	3224.536816
817	0.2184154867	3221.009473
818	0.218425787	3218.62955
819	0.2180262465	3217.513873
820	0.2180311052	3216.895719
821	0.2178727611	3215.558573
822	0.2177902086	3213.817612
823	0.2175815996	3209.683691
824	0.2174420292	3208.862743
825	0.2174861165	3208.657103
826	0.2174806126	3208.250352
827	0.2175280866	3207.329768
828	0.2173825004	3206.40536
829	0.2173262287	3206.286994
830	0.2172292929	3203.943448
831	0.2168027823	3202.680524
832	0.2168250251	3201.729188
833	0.2167207405	3200.302586
834	0.2163992884	3198.950704
835	0.2163373392	3198.008456
836	0.2163861956	3196.819452
837	0.2163014126	3196.025991
838	0.2161976906	3195.364813
839	0.2160367785	3194.270437
840	0.2160775158	3193.485596
841	0.2161337089	3192.316359
842	0.2161555382	3190.726078
843	0.2161548488	3190.650034
844	0.2161421909	3189.15075
845	0.216115431	3188.342119
846	0.2160505477	3187.262964
847	0.2159846968	3184.256122
848	0.2160156476	3183.440842
849	0.2157782233	3181.850003
850	0.2156769079	3181.105102
851	0.2155862804	3179.566385
852	0.2155230565	3178.578024
853	0.2154524235	3177.678131
854	0.2153863431	3177.181126
855	0.2154248808	3176.359708
856	0.2152100639	3175.102246
857	0.2151364563	3173.384319
858	0.2149029738	3172.030334
859	0.2148456683	3171.675599
860	0.2149339626	3171.521042
861	0.2149101498	3170.006771
862	0.2148617372	3168.830316
863	0.2147749948	3167.320116
864	0.2146766054	3165.941233
865	0.2146529793	3163.806691
866	0.214640131	3162.517045
867	0.2146847688	3161.778302
868	0.2141907641	3160.410839
869	0.2139676933	3159.125521
870	0.21388156	3157.530233
871	0.2137619273	3156.418698
872	0.2136977928	3155.777924
873	0.2136464759	3155.228689
874	0.2135945935	3154.105317
875	0.2135686768	3153.700452
876	0.2137068703	3153.147001
877	0.2137182586	3151.675929
878	0.2136803627	3149.394431
879	0.2136227035	3149.427643
880	0.2136109206	3148.347036
881	0.2134711253	3145.174568
882	0.2133824165	3143.040538
883	0.2131134808	3141.652378
884	0.213092499	3140.485355
885	0.2131185137	3139.692475
886	0.2126808225	3138.28185
887	0.212655319	3137.622434
888	0.2124851413	3136.945226
889	0.2123970583	3135.388471
890	0.2123915807	3134.279585
891	0.2124075984	3133.262812
892	0.2123400329	3130.814174
893	0.2118830154	3129.768778
894	0.2118504953	3128.360585
895	0.2118030133	3125.999567
896	0.2116541017	3125.809812
897	0.2120397699	3124.334552
898	0.2120199838	3122.885589
899	0.2118227693	3120.433036
900	0.2118709151	3119.761942
901	0.2117902271	3119.230696
902	0.2117442769	3117.571384
903	0.2117911559	3115.842882
904	0.2117015762	3113.538984
905	0.2116078263	3110.811574
906	0.2115751028	3110.411007
907	0.2115636113	3109.933248
908	0.2115933466	3107.930337
909	0.2116623216	3107.608851
910	0.2115918005	3105.838397
911	0.2114123399	3103.664296
912	0.2113597258	3102.602324
913	0.2114214768	3102.087854
914	0.2114928468	3101.672883
915	0.2114375133	3101.086954
916	0.2113758321	3100.273326
917	0.2114667163	3100.199284
918	0.2114184115	3099.905094
919	0.2113997095	3098.264783
920	0.2114490773	3097.294521
921	0.2114747545	3096.723882
922	0.2113740163	3096.286717
923	0.2113340684	3095.685597
924	0.2113203584	3094.67328
925	0.2112554888	3094.531714
926	0.2112392093	3093.235468
927	0.2112474027	3092.845276
928	0.2113358232	3092.800899
929	0.2113021903	3091.757012
930	0.2112580419	3090.537989
931	0.2112204654	3089.528242
932	0.2112169508	3089.344199
933	0.2108567671	3087.066301
934	0.2108403077	3086.808726
935	0.2108473026	3085.612956
936	0.2105089622	3083.554347
