iter	Passed	Remaining
374	17134	28557
375	17171	28498
376	17209	28438
377	17251	28386
378	17285	28322
379	17319	28258
380	17352	28191
381	17383	28123
382	17417	28059
383	17520	28105
384	17556	28045
385	17596	27990
386	17634	27932
387	17670	27871
388	17703	27806
389	17736	27741
390	17771	27680
391	17820	27640
392	17854	27577
393	17903	27537
394	17939	27476
395	17976	27419
396	18019	27369
397	18058	27314
398	18094	27255
399	18128	27192
400	18161	27129
401	18194	27066
402	18232	27010
403	18265	26946
404	18301	26886
405	18349	26846
406	18384	26785
407	18433	26746
408	18469	26687
409	18502	26624
410	18540	26570
411	18640	26603
412	18677	26546
413	18716	26492
414	18759	26444
415	18793	26383
416	18826	26320
417	18859	26259
418	18894	26199
419	18927	26137
420	18959	26075
421	18995	26017
422	19029	25957
423	19068	25904
424	19107	25850
425	19143	25794
426	19176	25732
427	19214	25679
428	19255	25628
429	19294	25576
430	19335	25526
431	19371	25469
432	19408	25414
433	19445	25359
434	19484	25307
435	19523	25254
436	19563	25203
437	19601	25150
438	19646	25106
439	19799	25198
440	19839	25147
441	19877	25094
442	19919	25045
443	19956	24990
444	19993	24935
445	20025	24875
446	20058	24815
447	20091	24756
448	20125	24697
449	20165	24646
450	20204	24594
451	20239	24537
452	20270	24477
453	20303	24418
454	20336	24358
455	20369	24299
456	20401	24240
457	20433	24180
458	20466	24122
459	20499	24064
460	20531	24005
461	20565	23948
462	20596	23888
463	20628	23829
464	20661	23771
465	20696	23716
466	20728	23657
467	20760	23599
468	20865	23623
469	20902	23571
470	20948	23528
471	20988	23479
472	21037	23438
473	21070	23382
474	21103	23325
475	21138	23270
476	21173	23215
477	21205	23157
478	21242	23104
479	21279	23052
480	21313	22997
481	21347	22941
482	21380	22885
483	21413	22829
484	21449	22776
485	21481	22719
486	21514	22663
487	21547	22607
488	21581	22552
489	21613	22496
490	21646	22439
491	21680	22385
492	21714	22331
493	21748	22276
494	21784	22224
495	21816	22168
496	21850	22113
497	21887	22063
498	21988	22076
499	22027	22027
500	22065	21977
501	22108	21931
502	22141	21876
503	22173	21821
504	22208	21768
505	22249	21721
506	22283	21667
507	22317	21614
508	22356	21565
509	22400	21521
510	22440	21473
511	22482	21428
512	22521	21380
513	22557	21328
514	22604	21288
515	22648	21243
516	22691	21199
517	22728	21148
518	22766	21099
519	22804	21050
520	22843	21001
521	22874	20946
522	22907	20892
523	22939	20838
524	22975	20787
525	23080	20798
526	23119	20750
527	23164	20707
528	23207	20663
529	23240	20609
530	23273	20556
531	23308	20504
532	23349	20458
533	23391	20413
534	23441	20374
535	23488	20332
536	23539	20295
537	23589	20257
538	23622	20203
539	23653	20149
540	23685	20095
541	23718	20042
542	23751	19989
543	23785	19937
544	23818	19885
545	23851	19832
546	23886	19781
547	23920	19730
548	23966	19688
549	24004	19640
550	24144	19675
551	24268	19695
552	24317	19656
553	24363	19613
554	24401	19564
555	24459	19532
556	24497	19483
557	24543	19441
558	24585	19395
559	24627	19350
560	24665	19301
561	24737	19279
562	24777	19232
563	24816	19184
564	24850	19133
565	24884	19081
566	24917	19028
567	24963	18986
568	25002	18938
569	25036	18887
570	25068	18834
571	25106	18785
572	25146	18739
573	25182	18689
574	25219	18640
575	25259	18593
576	25362	18593
577	25404	18547
578	25444	18501
579	25484	18454
580	25521	18405
581	25555	18354
582	25590	18303
583	25624	18252
584	25658	18202
585	25698	18155
586	25736	18107
587	25769	18056
588	25801	18004
589	25832	17951
590	25866	17900
591	25901	17851
592	25943	17806
593	25985	17761
594	26046	17729
595	26091	17686
596	26134	17642
597	26177	17597
598	26252	17574
599	26321	17547
600	26391	17521
601	26532	17541
602	26590	17506
603	26632	17461
604	26680	17419
605	26725	17376
606	26782	17340
607	26831	17299
608	26891	17265
609	26946	17227
610	27000	17190
611	27041	17143
612	27084	17099
613	27127	17054
614	27172	17010
615	27220	16968
616	27266	16925
617	27308	16879
618	27345	16831
619	27383	16783
620	27422	16736
621	27462	16689
622	27507	16645
623	27669	16672
624	27712	16627
625	27756	16582
626	27798	16537
627	27839	16490
628	27877	16442
629	27911	16392
630	27946	16342
631	27984	16294
632	28020	16245
633	28061	16199
634	28097	16150
635	28130	16100
636	28166	16050
637	28198	15999
638	28231	15948
639	28264	15899
640	28297	15848
641	28331	15798
642	28366	15749
643	28400	15699
644	28438	15651
645	28470	15601
646	28503	15551
647	28538	15502
648	28571	15452
649	28604	15402
650	28639	15353
651	28685	15310
652	28776	15291
653	28817	15245
654	28857	15199
655	28899	15154
656	28934	15105
657	28976	15060
658	29012	15012
659	29050	14965
660	29093	14920
661	29132	14874
662	29169	14826
663	29202	14777
664	29238	14729
665	29273	14680
666	29308	14632
667	29341	14583
668	29375	14533
669	29411	14486
670	29448	14438
671	29482	14390
672	29516	14341
673	29551	14293
674	29585	14244
675	29621	14197
676	29657	14149
677	29691	14101
678	29725	14053
679	29761	14005
680	29803	13961
681	29901	13942
682	29942	13897
683	29987	13853
684	30022	13805
685	30058	13758
686	30092	13710
687	30128	13662
688	30163	13615
689	30194	13565
690	30229	13518
691	30271	13473
692	30309	13427
693	30343	13379
694	30377	13331
695	30416	13285
696	30454	13239
697	30492	13193
698	30533	13147
699	30570	13101
700	30611	13056
701	30652	13012
702	30693	12967
703	30732	12921
704	30768	12874
705	30810	12830
706	30848	12784
707	30885	12737
708	31048	12743
709	31088	12698
710	31131	12653
711	31178	12611
712	31222	12567
713	31259	12521
714	31292	12473
715	31326	12425
716	31363	12379
717	31403	12333
718	31445	12289
719	31482	12243
720	31515	12195
721	31544	12146
722	31576	12097
723	31607	12049
724	31638	12000
725	31680	11956
726	31715	11909
727	31748	11861
728	31786	11816
729	31822	11769
730	31860	11724
731	31904	11680
732	31944	11635
733	31979	11589
734	32025	11546
735	32065	11501
736	32174	11481
737	32219	11438
738	32266	11395
739	32310	11352
740	32344	11305
741	32378	11258
742	32414	11211
743	32449	11165
744	32483	11118
745	32519	11072
746	32564	11029
747	32602	10983
748	32637	10937
749	32673	10891
750	32721	10848
751	32755	10802
752	32793	10756
753	32825	10709
754	32857	10662
755	32891	10615
756	32925	10569
757	32961	10523
758	32993	10476
759	33026	10429
760	33060	10382
761	33094	10336
762	33128	10290
763	33241	10268
764	33278	10222
765	33319	10178
766	33357	10133
767	33390	10086
768	33431	10042
769	33476	9999
770	33517	9955
771	33567	9913
772	33619	9872
773	33680	9834
774	33734	9793
775	33780	9751
776	33826	9708
777	33865	9663
778	33913	9621
779	33964	9579
780	34007	9536
781	34041	9489
782	34076	9443
783	34108	9397
784	34141	9350
785	34175	9304
786	34214	9260
787	34262	9217
788	34381	9194
789	34435	9153
790	34489	9112
791	34532	9069
792	34572	9024
793	34618	8981
794	34652	8935
795	34686	8889
796	34737	8847
797	34793	8807
798	34833	8762
799	34868	8717
800	34902	8671
801	34939	8626
802	34974	8580
803	35009	8534
804	35042	8488
805	35085	8444
806	35120	8399
807	35157	8354
808	35192	8308
809	35227	8263
810	35264	8218
811	35301	8173
812	35427	8148
813	35532	8119
814	35574	8075
815	35615	8030
816	35659	7987
817	35699	7942
818	35754	7901
819	35799	7858
820	35835	7813
821	35876	7768
822	35913	7723
823	35956	7680
824	35996	7635
825	36030	7589
826	36067	7544
827	36104	7499
828	36138	7454
829	36173	7409
830	36212	7364
831	36246	7318
832	36281	7273
833	36312	7227
834	36346	7182
835	36384	7137
836	36417	7092
837	36452	7046
838	36485	7001
839	36530	6958
840	36633	6925
841	36671	6881
842	36713	6837
843	36753	6793
844	36789	6748
845	36822	6702
846	36854	6657
847	36889	6612
848	36922	6566
849	36957	6521
850	36990	6476
851	37030	6432
852	37065	6387
853	37102	6343
854	37135	6297
855	37169	6252
856	37203	6207
857	37237	6162
858	37274	6118
859	37308	6073
860	37341	6028
861	37375	5983
862	37414	5939
863	37447	5894
864	37479	5849
865	37513	5804
866	37559	5761
867	37593	5716
868	37732	5688
869	37772	5644
870	37815	5600
871	37859	5557
872	37911	5515
873	37962	5472
874	37996	5428
875	38029	5383
876	38063	5338
877	38096	5293
878	38135	5249
879	38176	5205
880	38210	5161
881	38243	5116
882	38277	5071
883	38310	5027
884	38345	4982
885	38379	4938
886	38413	4893
887	38447	4849
888	38481	4804
889	38514	4760
890	38555	4716
891	38591	4672
892	38624	4627
893	38657	4583
894	38692	4539
895	38724	4494
896	38886	4465
897	38929	4421
898	38983	4379
899	39023	4335
900	39060	4291
901	39095	4247
902	39128	4203
903	39164	4159
904	39200	4114
905	39241	4071
906	39285	4028
907	39323	3984
908	39357	3940
909	39397	3896
910	39431	3852
911	39466	3808
912	39501	3764
913	39536	3720
914	39570	3675
915	39605	3631
916	39639	3587
917	39673	3543
918	39706	3499
919	39740	3455
920	39775	3411
921	39807	3367
922	39839	3323
923	39873	3279
924	40002	3243
925	40039	3199
926	40080	3156
927	40119	3112
928	40157	3069
929	40194	3025
930	40227	2981
931	40262	2937
932	40295	2893
933	40330	2849
934	40372	2806
935	40412	2763
936	40446	2719
937	40480	2675
938	40512	2631
939	40545	2588
940	40589	2544
941	40621	2501
942	40655	2457
943	40687	2413
944	40719	2369
945	40752	2326
946	40785	2282
947	40818	2239
948	40853	2195
949	40888	2152
950	40922	2108
951	40956	2065
952	40988	2021
953	41027	1978
954	41136	1938
955	41176	1895
956	41220	1852
957	41259	1808
958	41302	1765
959	41352	1723
960	41391	1679
961	41430	1636
962	41474	1593
963	41514	1550
964	41554	1507
965	41593	1463
966	41628	1420
967	41663	1377
968	41698	1333
969	41736	1290
970	41772	1247
971	41809	1204
972	41850	1161
973	41886	1118
974	41921	1074
975	41968	1032
976	42001	988
977	42036	945
978	42070	902
979	42102	859
980	42272	818
981	42308	775
982	42353	732
983	42397	689
984	42432	646
985	42465	602
986	42510	559
987	42546	516
988	42589	473
989	42636	430
990	42677	387
991	42716	344
992	42753	301
993	42792	258
994	42828	215
995	42867	172
996	42903	129
997	42966	86
998	43035	43
999	43074	0
